ID,KWAAD,DEPRE,DROOV,ANGST,ONTSP,BLIJ
40,1,1,1,1,78,65
40,1,1,1,1,68,30
40,73,1,1,1,65,20
40,1,1,1,1,72,69
40,23,1,1,1,73,70
40,1,1,1,1,70,70
40,1,1,1,1,74,77
40,16,1,1,1,70,66
40,1,1,1,1,70,66
40,1,1,1,1,67,67
40,1,1,1,1,69,78
40,1,1,1,1,100,80
40,1,1,1,1,61,64
40,1,1,1,1,100,75
40,1,1,1,1,93,79
40,1,1,1,1,65,54
40,1,1,1,1,26,33
40,1,1,1,1,57,28
40,1,1,1,1,54,33
40,1,1,1,1,48,1
40,1,1,1,1,37,1
40,1,1,1,1,38,23
40,1,1,1,1,48,26
40,1,1,1,1,37,25
40,1,1,1,1,56,32
40,1,1,1,1,35,22
40,1,1,1,1,37,1
40,1,1,1,1,28,26
40,1,1,1,1,26,21
40,1,1,1,1,27,30
40,1,1,1,1,34,16
40,1,1,1,1,27,37
40,1,1,1,1,64,66
40,1,1,1,1,62,39
40,1,1,1,1,32,27
40,1,1,1,1,31,37
40,1,1,1,1,43,41
40,1,1,1,1,37,40
40,1,1,1,1,33,40
40,1,1,1,1,14,28
41,4,10,3,1,91,95
41,1,1,1,1,99,96
41,82,77,75,8,1,33
41,1,18,1,1,100,96
41,17,11,26,1,34,100
41,22,17,20,29,80,74
41,6,2,2,1,100,96
41,10,6,26,8,81,78
41,31,4,10,18,78,82
41,1,3,7,7,91,86
41,5,1,6,4,77,86
41,11,6,8,2,60,93
41,39,10,3,8,81,89
41,6,8,5,11,74,66
41,14,3,22,15,92,85
41,7,10,28,26,88,67
41,5,7,1,6,91,90
41,6,2,6,3,79,80
41,5,5,7,5,92,91
41,8,5,11,1,89,75
41,5,5,6,9,64,71
41,9,9,13,8,76,78
41,86,27,1,8,44,9
41,41,1,4,5,96,87
41,48,19,5,3,77,84
41,34,1,1,12,96,90
41,1,7,7,1,82,84
41,43,1,5,1,91,47
41,58,82,45,6,39,40
41,26,17,50,5,66,76
41,35,22,8,12,63,91
41,47,21,34,12,68,64
41,9,8,9,6,74,70
41,29,44,19,1,69,65
41,26,31,19,5,69,76
41,36,2,1,1,82,67
41,4,33,28,1,91,94
41,6,7,12,5,82,74
41,6,8,4,7,69,61
41,30,36,3,5,75,61
41,30,26,23,6,75,48
41,9,2,1,5,70,79
41,42,61,35,4,64,55
42,18,1,12,9,59,40
42,6,3,12,9,63,52
42,1,1,29,19,54,54
42,1,1,4,4,61,54
42,1,1,3,1,71,59
42,7,8,9,6,66,57
42,23,1,21,1,87,60
42,5,1,1,1,74,64
42,1,8,1,5,82,63
42,3,8,4,2,49,37
42,2,3,1,1,75,75
42,6,5,9,5,51,42
42,1,8,6,12,57,72
42,7,7,7,1,78,66
42,9,7,1,5,23,29
42,5,1,6,1,61,56
42,8,5,4,6,65,61
42,1,2,1,3,77,77
42,1,1,4,1,61,60
42,1,1,2,1,68,60
42,1,1,1,1,77,60
42,2,1,1,8,74,71
42,1,1,1,1,57,53
42,1,1,1,1,53,60
42,1,1,1,1,60,61
42,1,1,1,1,34,58
42,8,2,1,1,38,56
42,1,1,1,1,62,100
42,1,1,1,1,82,71
42,1,1,3,1,71,80
42,1,1,50,1,78,79
42,1,1,1,1,44,58
42,1,1,1,1,98,68
42,1,1,1,1,88,68
42,1,1,1,1,59,61
42,1,1,1,43,64,75
42,1,1,14,1,86,84
42,1,1,1,1,56,58
42,1,1,3,1,55,57
42,1,1,1,1,64,61
42,1,1,11,1,53,60
42,1,1,1,1,42,60
42,1,1,1,1,37,51
42,10,1,9,19,47,52
42,1,1,1,1,70,60
42,1,1,1,1,61,64
42,1,1,1,1,59,68
42,1,1,1,1,20,56
42,51,1,1,1,82,69
42,1,1,1,1,40,56
42,14,1,1,1,62,62
42,1,1,4,1,61,70
42,1,1,1,1,68,61
43,49,36,27,14,69,34
43,20,34,23,21,37,49
43,4,28,19,17,62,59
43,31,22,24,5,55,54
43,8,22,15,3,83,56
43,15,19,33,1,63,34
43,17,34,41,12,46,38
43,27,23,19,13,32,37
43,25,34,41,21,26,42
43,20,28,33,22,33,45
43,33,32,34,9,31,43
43,21,23,17,17,37,48
43,20,11,19,17,39,40
43,9,17,61,5,59,52
43,1,16,13,16,16,34
43,14,13,14,12,34,35
43,21,19,21,10,19,27
43,30,34,11,5,17,32
43,7,12,16,13,21,43
43,15,9,12,19,19,60
43,11,15,22,3,75,76
43,26,12,16,19,68,92
43,15,13,14,11,85,70
43,17,10,13,13,73,88
43,11,20,19,19,58,36
43,16,10,9,12,19,59
43,19,28,38,26,18,40
43,40,71,69,7,10,12
43,19,67,60,11,25,18
43,26,19,38,11,65,30
43,16,32,13,16,62,47
43,16,16,33,22,63,62
43,15,21,18,17,47,52
43,19,23,30,12,33,61
43,17,50,13,12,61,60
43,14,13,22,22,67,63
43,10,42,18,4,18,50
43,26,13,26,12,17,41
43,12,23,13,20,64,52
43,12,22,19,8,61,58
43,25,40,54,11,53,33
43,18,60,65,15,12,45
43,15,13,19,13,61,38
43,15,18,15,18,75,60
43,19,40,41,5,25,59
43,6,60,39,6,8,15
44,17,80,23,24,76,66
44,8,5,3,3,67,88
44,66,64,31,74,21,63
44,1,6,5,5,63,63
44,1,3,19,7,78,53
44,5,9,9,5,89,77
44,39,4,52,4,41,33
44,61,19,12,41,12,28
44,33,48,53,6,53,49
44,11,7,8,10,78,52
44,6,32,5,2,68,47
44,9,69,61,6,27,36
44,6,5,23,4,73,70
44,7,12,5,6,75,60
44,5,12,2,7,57,11
44,5,23,5,5,55,52
44,58,41,18,1,51,30
44,6,10,8,6,9,12
44,3,6,6,5,33,61
44,2,15,3,5,54,52
44,6,9,61,8,20,11
44,48,1,49,7,50,65
44,48,52,2,49,4,95
44,5,5,2,7,51,61
44,9,10,5,3,62,47
44,2,10,6,8,59,58
44,3,5,2,4,76,65
44,5,4,5,3,88,82
44,7,7,4,8,69,50
44,1,5,6,74,24,40
44,10,4,11,12,22,18
44,4,4,5,5,70,36
44,4,2,2,1,70,56
44,5,6,3,3,76,53
44,5,5,8,5,67,61
44,6,1,5,2,58,72
44,1,5,5,1,89,78
44,3,3,6,1,65,76
44,4,5,4,5,68,59
44,30,1,36,42,80,59
44,4,3,1,5,71,59
44,4,5,19,5,67,49
44,4,8,4,7,69,53
44,5,3,3,5,75,68
44,3,4,3,4,36,6
44,1,6,2,5,81,61
44,1,1,1,5,80,98
44,5,5,1,4,98,92
45,6,8,26,6,59,70
45,6,14,13,3,62,35
45,5,8,13,12,61,40
45,9,11,8,8,17,25
45,4,5,8,6,94,73
45,1,5,5,9,94,92
45,3,4,26,7,91,62
45,9,8,8,6,100,43
45,5,5,10,8,90,60
45,8,4,43,14,58,42
45,12,3,8,9,95,78
45,9,9,42,9,61,23
45,5,3,24,3,97,59
45,23,25,3,9,92,48
45,1,23,25,28,53,39
45,3,5,21,3,68,43
45,9,7,7,12,83,62
45,6,5,29,4,20,29
45,30,33,27,7,64,5
45,1,1,4,5,98,61
45,6,6,6,5,94,74
45,1,2,8,7,93,81
45,2,1,5,4,90,89
45,8,28,6,1,8,12
45,6,21,5,9,55,42
45,5,5,4,5,99,58
45,4,7,4,7,79,40
45,1,3,6,7,100,66
45,1,3,6,7,98,96
45,8,1,2,5,98,50
45,6,1,31,1,83,53
45,1,7,28,3,82,53
45,1,3,7,5,100,68
45,6,2,1,9,92,89
45,4,9,1,6,99,69
45,1,60,4,1,78,31
45,14,1,1,9,36,6
45,8,10,10,10,16,3
45,5,1,16,2,96,55
45,1,5,5,1,93,65
45,3,30,40,5,95,51
45,58,64,75,74,1,19
45,23,27,65,1,59,31
45,48,56,12,9,59,1
45,11,18,31,37,74,51
45,12,9,20,6,75,47
45,15,5,9,13,81,79
45,2,4,5,4,78,75
45,1,5,6,9,92,98
46,6,10,6,5,62,61
46,9,3,10,8,86,60
46,3,7,5,5,61,52
46,1,5,4,5,83,52
46,1,5,5,6,67,79
46,8,5,10,4,93,77
46,19,11,7,11,31,78
46,6,4,5,7,82,81
46,49,8,6,8,70,61
46,6,6,5,5,72,78
46,1,4,5,8,90,80
46,52,9,18,12,70,62
46,8,12,10,6,93,63
46,19,31,23,33,18,52
46,1,1,1,10,86,76
46,1,1,1,1,32,72
46,1,1,1,1,23,75
46,1,46,1,1,69,84
46,12,12,11,4,91,61
46,21,73,61,59,19,32
46,54,61,32,47,17,25
46,9,9,8,10,86,87
46,11,21,4,19,76,70
46,7,20,8,11,68,75
46,12,6,18,8,67,70
46,4,15,7,7,82,75
46,8,8,6,15,70,61
46,60,9,7,5,22,70
46,7,12,10,14,73,68
46,16,14,4,10,29,60
46,59,6,10,10,23,53
46,12,7,11,12,69,60
46,5,6,4,6,77,70
46,78,8,30,4,75,81
46,5,5,4,6,48,62
46,5,8,5,5,58,51
46,5,3,4,4,60,53
46,13,12,10,6,54,64
46,11,1,1,4,72,48
46,8,6,4,8,73,67
46,5,3,12,9,73,61
46,7,11,11,8,80,50
47,57,16,40,34,40,60
47,23,8,7,8,80,40
47,22,6,21,11,73,74
47,19,14,25,9,83,49
47,25,20,28,17,24,26
47,12,4,12,12,33,57
47,5,79,10,6,92,84
47,4,7,4,5,77,79
47,8,10,7,5,78,86
47,12,6,12,19,88,41
47,5,6,14,16,74,78
47,9,5,5,6,94,70
47,9,11,29,16,65,69
47,4,8,11,7,60,21
47,20,11,15,9,30,65
47,36,29,32,20,28,36
47,16,20,68,11,65,71
47,16,5,21,14,85,62
47,16,11,17,19,79,82
47,62,27,45,21,15,16
47,11,12,16,18,63,70
47,18,12,18,10,62,61
47,18,18,28,25,19,71
47,24,17,19,19,92,82
47,36,13,28,15,58,84
47,14,8,19,12,76,73
47,17,11,16,19,80,80
47,11,14,19,17,42,68
47,16,9,45,29,35,73
47,26,19,42,12,23,31
47,15,5,9,11,90,81
47,34,12,17,16,36,37
47,13,12,12,17,75,79
47,8,15,13,19,41,59
47,9,7,12,21,57,49
47,22,17,17,20,50,56
47,16,12,1,19,59,76
47,28,19,57,16,46,39
47,22,23,44,15,54,24
47,8,7,19,22,65,27
47,13,13,21,16,75,72
47,33,10,12,25,71,77
47,14,12,7,13,88,76
48,17,27,21,9,83,71
48,71,64,51,42,32,27
48,24,26,36,52,79,53
48,26,30,38,51,47,50
48,76,52,70,29,69,56
48,22,60,16,21,81,50
48,19,23,78,39,51,26
48,20,74,49,40,41,42
48,18,40,27,26,75,20
48,13,64,15,24,42,44
48,8,21,18,22,46,11
48,12,66,73,19,27,36
48,6,68,72,11,57,31
48,9,49,50,23,41,50
48,22,90,92,52,87,25
48,19,69,73,29,55,27
48,65,21,2,71,9,20
48,13,17,19,6,47,42
48,15,49,40,13,9,3
48,1,96,96,4,51,8
48,4,47,5,1,94,40
48,9,52,50,9,94,33
48,92,60,83,7,21,15
48,86,76,87,7,19,15
48,70,65,91,9,50,12
48,48,55,73,8,63,21
48,8,53,10,7,10,12
48,9,52,52,53,17,17
48,7,52,31,29,31,51
48,50,52,50,5,5,38
48,12,29,12,7,10,5
48,8,11,12,48,12,11
48,7,14,17,51,12,5
48,9,19,2,1,9,10
48,8,5,15,8,50,85
48,6,37,46,7,8,9
48,9,18,7,4,12,8
48,40,71,39,12,3,7
48,9,34,12,9,8,18
48,4,35,9,3,76,18
48,91,5,9,8,9,8
48,5,12,12,53,10,7
48,13,5,14,2,70,4
48,5,9,5,3,53,68
48,4,52,31,53,75,5
48,5,36,5,75,3,5
48,46,51,33,52,9,15
48,9,43,25,51,23,32
48,1,42,34,29,12,8
48,3,92,96,5,1,4
48,7,93,86,5,9,9
49,5,4,4,6,59,59
49,16,11,9,5,62,56
49,6,9,5,11,64,48
49,14,54,32,14,57,19
49,23,15,6,6,58,38
49,35,43,31,56,57,35
49,18,56,38,35,54,42
49,12,24,23,2,48,48
49,41,23,50,26,35,42
49,83,61,31,56,26,6
49,26,55,61,6,60,51
49,17,37,27,10,65,58
49,29,31,26,34,76,58
49,8,51,52,59,60,29
49,7,28,54,31,55,41
49,33,33,27,27,74,54
49,22,11,4,26,73,63
49,5,26,32,4,62,36
49,11,4,8,3,76,72
49,23,1,7,10,78,73
49,5,29,14,2,84,77
49,5,29,5,7,95,84
49,3,6,21,5,83,64
49,5,19,6,6,75,70
49,7,59,56,8,61,18
49,6,10,46,4,74,63
49,23,47,68,8,62,15
49,58,62,29,61,15,18
49,7,6,19,1,25,42
49,5,68,61,65,77,24
49,33,11,26,29,89,68
49,23,27,36,27,70,37
49,57,68,58,61,68,32
49,32,73,62,68,33,18
49,33,70,62,60,81,33
49,37,56,33,9,81,61
49,3,54,61,1,58,11
49,33,54,61,57,68,38
49,21,5,41,9,60,58
49,2,27,1,9,85,68
49,22,19,23,17,71,67
49,24,25,33,31,76,75
49,55,17,54,4,69,90
49,17,23,15,11,72,61
49,55,35,40,25,81,70
49,41,61,65,54,39,31
49,33,27,33,33,80,63
49,25,21,8,15,83,65
49,7,23,40,25,68,72
49,12,28,41,26,81,71
49,31,30,17,6,73,69
49,54,49,53,47,46,52
49,7,43,27,27,63,69
49,19,40,31,19,41,28
49,56,57,55,22,38,34
49,5,15,48,9,50,49
50,45,23,36,28,19,27
50,25,28,23,17,19,44
50,16,23,25,33,35,39
50,19,7,25,19,70,69
50,5,18,42,15,43,49
50,9,42,22,12,40,59
50,9,43,26,31,26,42
50,12,12,50,29,26,53
50,24,20,41,7,12,36
50,12,15,17,52,56,41
50,12,25,41,14,26,42
50,10,9,10,15,22,30
50,33,35,8,19,28,32
50,20,46,49,58,21,31
50,23,50,37,50,50,46
50,29,18,35,37,33,33
50,75,43,8,22,14,21
50,84,73,83,90,19,42
50,87,88,87,83,9,19
50,82,90,96,93,8,14
50,88,85,84,83,13,14
50,91,90,15,75,18,24
50,78,87,19,84,6,14
50,75,35,7,25,69,1
50,19,57,26,85,33,26
50,71,92,53,16,52,29
50,61,19,29,82,63,15
50,94,79,94,94,22,15
50,89,95,84,82,9,5
50,94,89,86,91,12,8
50,83,70,87,82,18,22
50,95,93,89,80,12,18
50,75,83,85,71,16,31
50,74,56,83,96,19,50
50,88,89,95,86,16,20
50,88,50,81,82,19,20
50,76,41,27,38,74,42
50,89,85,91,82,41,22
50,96,91,88,89,18,17
50,1,68,74,62,72,39
50,85,82,92,96,18,15
50,91,79,95,96,35,32
50,85,29,87,25,5,18
50,83,86,50,83,39,14
50,96,71,94,50,12,19
50,44,75,79,80,50,29
50,88,94,89,86,19,97
50,87,89,94,87,17,47
50,80,42,61,88,34,58
50,94,63,95,80,20,38
50,77,88,59,67,29,26
50,94,77,76,86,43,74
50,99,52,65,84,36,24
50,30,76,48,74,19,65
50,83,40,73,89,33,86
50,12,22,19,19,88,92
51,16,12,19,12,26,58
51,10,8,14,13,41,67
51,4,34,1,1,29,19
51,11,17,9,9,85,100
51,6,15,13,5,95,65
51,13,10,8,12,94,87
51,6,10,11,1,80,53
51,15,1,1,1,75,83
51,13,13,16,1,92,81
51,9,12,10,9,11,17
51,71,12,86,14,77,26
51,14,12,14,11,86,96
51,15,15,12,9,89,89
51,8,16,13,12,86,76
51,11,6,11,8,90,82
51,64,9,12,8,34,19
51,16,60,26,60,43,29
51,4,13,11,14,43,91
51,13,12,15,18,23,82
51,37,18,26,88,13,12
51,12,12,1,5,91,89
51,12,11,7,11,95,93
51,12,1,12,8,100,51
51,15,6,12,10,97,82
51,1,1,1,7,48,54
51,12,12,10,14,82,90
51,8,8,14,12,45,46
51,12,13,15,17,61,60
51,5,13,12,11,16,75
51,11,15,14,11,71,77
51,10,9,9,11,18,61
51,10,13,9,15,67,25
51,12,9,8,17,89,71
51,12,9,7,10,82,95
51,21,20,12,11,87,89
51,16,10,14,16,18,20
51,9,6,14,14,88,84
51,11,10,9,12,84,90
51,56,20,33,58,27,95
51,13,12,14,16,32,52
51,13,15,15,5,15,75
51,19,16,10,14,82,59
51,18,16,17,19,72,79
51,14,19,12,13,26,82
51,15,18,14,17,39,36
51,8,49,12,12,11,9
52,16,14,24,12,77,93
52,19,17,25,64,26,66
52,59,18,21,12,44,77
52,24,18,8,13,48,73
52,28,19,10,29,28,25
52,11,9,15,10,50,30
52,13,12,7,12,39,54
52,15,11,9,16,41,60
52,23,17,19,16,55,61
52,17,11,16,21,64,62
52,20,15,18,11,58,59
52,27,12,31,6,76,60
52,19,12,11,4,61,51
52,7,4,2,7,89,69
52,13,12,12,11,75,61
52,17,9,7,7,58,65
52,9,12,12,12,61,75
52,10,12,17,10,68,59
52,8,5,6,5,76,68
52,16,15,1,3,64,64
52,3,8,9,9,85,69
52,7,8,7,4,70,65
52,6,7,5,6,94,73
52,7,4,7,5,93,75
52,8,5,21,8,98,70
52,5,3,7,1,89,100
52,5,1,5,9,81,98
52,6,2,1,1,25,100
52,3,1,1,5,84,81
52,6,1,14,1,67,68
52,2,5,6,19,78,73
52,1,4,5,5,57,63
52,19,6,4,1,54,59
52,4,5,9,4,6,68
52,13,10,9,5,58,57
52,6,17,7,1,73,83
52,3,1,5,1,67,88
52,1,6,6,2,45,78
52,3,1,1,5,60,75
52,3,6,14,5,60,57
52,9,14,11,12,56,81
52,25,1,1,1,67,63
52,3,6,1,2,74,75
52,1,3,5,1,60,69
52,50,3,2,5,67,54
52,5,3,6,7,67,64
52,19,8,2,6,61,58
52,4,5,1,1,62,70
53,33,22,26,13,61,47
53,11,8,15,12,54,61
53,3,6,21,6,19,30
53,7,17,26,15,26,37
53,5,4,25,1,34,43
53,5,1,6,6,38,58
53,4,5,4,3,74,50
53,2,5,5,4,79,73
53,4,7,4,5,83,88
53,3,4,1,1,70,60
53,1,2,1,1,99,78
53,3,5,29,37,30,40
53,6,1,3,7,82,72
53,1,8,4,4,90,75
53,1,4,6,1,85,83
53,6,4,6,5,100,86
53,6,1,1,2,93,87
53,1,18,29,1,48,30
53,28,4,5,2,36,70
53,1,3,1,1,73,83
53,5,8,1,3,80,78
53,4,1,5,1,78,83
53,5,1,5,2,63,59
53,6,7,4,30,37,38
53,2,4,35,25,26,26
53,1,7,24,33,33,29
53,1,1,19,27,34,44
53,1,1,1,5,48,39
53,1,2,16,3,20,40
53,1,11,1,1,69,62
53,3,11,2,16,26,37
53,1,1,26,44,16,14
53,1,1,16,24,1,24
53,1,5,1,10,62,73
53,2,1,2,1,53,57
53,1,16,1,10,32,32
53,1,3,1,5,29,37
53,1,1,1,1,58,56
53,2,21,17,34,19,16
53,1,1,1,18,24,43
53,1,1,16,26,25,30
53,1,1,1,1,13,23
53,1,1,1,10,66,53
53,3,1,1,1,68,64
53,1,3,11,58,36,59
53,34,40,58,26,15,19
53,32,4,22,1,26,23
53,5,24,38,1,16,62
54,6,12,15,11,77,60
54,1,1,1,1,77,79
54,1,1,1,1,79,49
54,1,1,1,1,82,47
54,1,1,1,1,76,63
54,1,1,1,1,70,56
54,1,1,17,1,81,74
54,1,1,2,1,76,75
54,1,1,1,1,88,61
54,1,1,1,1,82,77
54,5,5,5,4,93,89
54,6,6,6,5,94,96
54,4,5,6,6,96,96
54,7,6,6,1,96,96
54,1,1,1,1,79,90
54,1,1,1,1,70,72
54,1,2,1,1,73,79
54,1,1,1,1,96,95
54,10,3,1,1,55,72
54,1,1,1,1,55,55
54,1,1,13,1,87,61
54,1,1,1,1,56,70
54,1,4,1,5,77,100
54,1,1,1,1,68,81
54,1,1,1,1,48,66
54,1,1,1,1,34,62
54,1,1,1,1,60,78
54,1,24,1,1,17,31
54,1,1,1,1,67,93
54,49,5,1,6,44,55
54,1,1,1,1,76,75
54,1,1,12,1,33,75
54,1,1,1,1,78,69
54,1,1,1,1,66,72
54,1,1,1,1,67,76
54,1,1,1,1,84,93
54,1,1,1,1,21,69
54,1,1,1,1,34,62
54,1,1,1,1,48,72
54,1,1,1,1,23,58
54,77,32,68,1,12,18
54,1,1,1,1,61,60
54,1,1,1,1,9,45
55,17,3,4,17,75,62
55,27,19,25,10,65,74
55,1,10,6,4,17,70
55,1,5,12,35,79,74
55,1,19,22,17,94,64
55,1,3,1,22,52,67
55,1,1,7,24,71,56
55,15,14,44,2,62,45
55,34,7,3,9,66,77
55,15,20,14,15,70,59
55,14,13,19,6,63,76
55,1,15,1,15,53,69
55,35,26,54,15,56,39
55,26,14,29,27,54,76
55,21,21,11,14,56,51
55,27,13,9,2,63,78
55,12,9,19,9,31,56
55,5,11,47,16,74,80
55,48,19,9,16,56,58
55,47,8,19,24,63,59
55,27,10,12,20,64,87
55,98,75,55,75,14,12
55,19,23,26,14,48,59
55,25,18,9,24,66,8
55,22,12,29,20,50,47
55,16,21,9,24,36,52
55,34,1,21,26,12,63
55,9,9,7,18,27,54
55,3,5,19,17,65,64
55,7,17,17,7,60,68
55,13,24,17,10,45,65
55,45,24,5,13,55,47
55,24,15,12,11,72,65
55,23,39,16,35,44,22
55,35,28,19,25,40,51
55,21,8,16,19,71,61
55,17,15,27,16,53,61
55,1,26,20,1,56,44
55,13,4,3,12,26,54
55,8,16,12,22,43,49
55,22,8,12,9,61,65
55,13,7,16,3,46,70
55,18,6,6,15,90,65
55,19,1,6,16,24,70
55,13,5,7,11,68,73
55,13,10,20,9,59,53
55,24,7,12,27,52,48
56,9,13,25,9,28,25
56,5,7,9,6,59,8
56,6,7,6,6,73,59
56,6,6,5,6,85,50
56,5,19,23,1,66,45
56,6,15,31,7,52,8
56,5,7,5,5,41,50
56,6,5,6,5,53,13
56,3,3,9,5,50,3
56,8,21,5,2,47,12
56,5,9,23,1,36,3
56,5,5,20,5,49,48
56,1,6,5,4,45,48
56,1,46,40,40,34,1
56,5,23,40,33,18,8
56,3,5,1,1,34,28
56,6,6,5,1,42,1
56,4,5,14,1,48,15
56,5,2,4,1,47,1
56,2,13,14,1,35,6
56,1,8,10,1,13,14
56,1,22,14,2,52,5
56,1,15,13,1,52,5
56,1,46,51,3,42,1
56,1,51,59,2,52,1
56,1,49,40,1,58,1
56,5,49,1,1,50,3
56,5,50,61,1,38,3
56,1,47,56,1,50,1
56,1,1,5,1,48,1
56,1,1,1,1,54,26
56,1,1,1,1,49,2
56,1,1,1,1,40,59
56,1,21,13,5,47,1
56,1,1,1,1,43,17
56,1,1,15,1,19,24
56,1,1,1,1,50,1
56,1,1,1,1,56,1
56,3,1,1,1,37,1
56,3,1,1,1,58,1
56,1,1,1,1,38,1
56,1,1,1,1,49,1
56,1,1,3,1,43,1
56,1,1,1,1,54,1
56,1,34,18,1,63,1
56,1,3,14,1,62,19
56,1,21,1,1,54,1
56,1,1,1,1,12,19
57,8,9,16,11,51,54
57,6,11,8,8,45,54
57,6,4,9,8,100,86
57,5,5,4,14,92,52
57,9,7,11,2,60,66
57,6,4,9,8,26,42
57,1,1,1,1,41,9
57,5,7,7,12,89,73
57,1,6,3,5,100,79
57,1,1,1,6,34,43
57,1,1,2,3,73,76
57,9,9,7,7,45,66
57,9,9,4,2,88,79
57,47,33,26,12,9,36
57,41,1,4,52,18,27
57,13,8,10,1,79,70
57,22,6,1,7,68,67
57,4,5,1,2,85,92
57,1,2,3,1,99,100
57,7,1,1,1,100,100
57,3,1,2,6,100,75
57,11,1,10,15,69,77
57,1,4,1,1,56,87
57,1,2,1,13,97,77
57,34,28,1,17,64,84
57,5,5,16,1,81,63
57,6,10,10,2,86,73
57,5,1,3,1,93,94
57,1,3,9,5,69,73
57,7,9,9,7,76,66
57,1,6,7,7,27,47
57,5,6,6,9,64,68
57,1,1,7,8,42,45
57,4,8,9,8,27,53
57,8,5,7,12,31,47
57,2,9,4,2,92,100
57,13,10,9,18,75,63
57,31,46,9,50,19,37
57,50,14,7,50,1,23
57,1,7,6,6,20,45
57,4,2,7,4,35,47
57,7,9,9,2,11,27
57,8,9,8,2,33,42
57,8,8,8,13,17,47
57,7,4,2,9,93,85
57,8,11,8,9,10,48
57,6,5,9,3,38,42
57,7,7,7,32,59,53
57,30,4,9,9,22,28
57,6,14,9,10,56,46
57,1,9,8,8,14,11
57,2,6,8,38,11,16
58,8,5,6,13,48,84
58,15,5,5,5,41,37
58,9,5,5,5,94,55
58,5,5,6,1,41,54
58,23,19,4,26,44,59
58,3,1,4,4,81,81
58,6,2,5,29,36,58
58,34,43,45,37,27,48
58,19,24,24,59,36,46
58,4,3,5,23,46,61
58,42,30,69,63,23,22
58,5,3,12,22,22,40
58,3,5,5,23,50,53
58,3,23,22,20,21,46
58,26,5,1,50,32,5
58,2,5,1,5,96,92
58,1,2,1,2,60,81
58,1,1,2,4,80,78
58,6,1,2,4,71,81
58,1,4,5,49,56,53
58,37,5,1,40,66,71
58,5,4,1,1,54,79
58,3,2,2,5,85,66
58,5,5,2,42,20,76
58,68,1,43,26,1,30
58,58,1,4,48,73,72
58,34,5,1,16,100,91
58,1,5,1,40,96,95
58,1,2,1,22,76,83
58,20,2,5,21,26,89
58,2,2,3,4,53,100
58,5,1,1,1,61,89
58,3,5,1,4,53,74
58,1,1,2,5,47,77
58,5,5,5,1,80,82
58,5,3,1,1,30,82
58,4,2,2,1,100,97
58,1,2,1,4,55,72
58,21,1,4,1,59,77
58,1,2,1,16,68,79
58,2,4,1,1,77,75
58,1,1,42,42,49,67
58,1,1,28,5,75,71
58,5,5,23,43,11,60
58,1,4,12,34,75,75
58,1,1,3,4,65,83
58,2,1,5,33,30,56
58,1,5,5,8,33,69
58,1,2,1,5,26,60
58,2,1,5,45,64,76
58,3,1,1,3,47,97
58,1,1,12,1,100,100
58,1,1,1,2,100,100
58,1,1,5,1,99,99
58,1,3,2,1,57,100
58,1,1,5,22,79,96
59,28,63,76,74,46,39
59,43,36,68,68,71,33
59,24,18,25,19,83,54
59,14,76,88,78,21,12
59,31,58,25,19,42,54
59,12,8,8,14,85,100
59,6,82,96,88,12,12
59,6,6,5,10,82,89
59,70,39,46,22,57,34
59,6,16,4,19,73,89
59,14,8,13,6,86,82
59,5,5,11,14,100,87
59,80,94,91,81,13,17
59,34,32,42,42,33,66
59,44,66,65,49,26,18
59,13,14,12,12,89,93
59,41,74,47,42,41,48
59,38,48,44,50,39,26
59,13,42,35,94,44,19
59,21,17,14,19,15,19
59,71,56,29,63,47,31
59,16,92,82,71,10,9
59,12,47,77,16,43,19
59,9,93,94,91,5,7
59,20,75,44,81,46,16
59,33,57,46,51,40,56
59,26,24,26,28,33,75
59,13,15,13,33,24,57
59,21,73,70,75,40,24
59,11,12,8,35,20,21
59,42,55,33,94,28,53
59,56,48,50,45,82,47
59,17,81,19,16,21,21
59,7,73,78,82,23,17
59,1,67,55,14,15,26
59,6,8,38,10,49,39
59,7,59,65,16,42,12
59,14,46,52,19,26,40
59,14,19,16,17,12,10
59,4,19,15,48,62,24
59,11,19,3,8,3,48
59,3,18,27,14,23,10
59,15,45,17,12,19,14
59,17,68,13,22,61,15
59,6,32,40,20,26,25
59,8,66,70,71,13,13
59,2,51,68,19,13,9
59,13,62,14,9,16,11
59,8,14,53,7,19,13
59,8,49,54,54,18,17
59,7,16,20,14,31,10
59,10,8,12,6,52,45
60,1,1,1,1,79,72
60,14,1,1,1,81,79
60,1,1,1,1,100,80
60,23,1,21,1,82,77
60,1,1,1,1,100,59
60,1,1,1,1,83,78
60,1,1,1,1,100,79
60,8,1,1,1,100,61
60,1,1,9,1,79,73
60,1,1,1,1,85,80
60,1,1,1,1,100,100
60,2,1,1,1,100,82
60,1,1,1,1,100,67
60,12,1,1,1,82,61
60,1,1,1,1,78,59
60,1,1,1,1,100,100
60,1,1,1,1,100,100
60,1,1,1,1,100,100
60,1,1,1,1,100,83
60,1,1,1,1,100,100
60,41,1,1,1,81,22
60,1,1,1,1,100,100
60,1,1,1,1,65,80
60,1,1,1,1,83,61
60,41,1,1,1,100,22
60,1,1,1,1,93,81
60,1,1,1,1,100,80
60,1,1,1,1,100,81
60,1,1,23,1,75,62
60,1,1,1,1,81,80
