"ID","ANG","DYS","FEA","SAD","REL","HAP"
74,3,1,1,1,5,4
74,3,1,1,1,5,4
74,3,1,1,1,5,5
74,3,5,4,3,4,4
74,3,4,1,1,4,1
74,3,1,1,1,4,4
74,2,1,1,1,5,4
74,0,1,1,1,4,4
74,2,1,1,1,4,4
74,1,1,4,1,4,4
74,2,4,1,1,5,4
74,2,1,1,1,4,4
74,3,1,1,1,5,4
74,2,1,1,1,5,5
74,2,1,1,1,5,4
74,3,1,1,1,5,4
74,2,1,1,1,4,4
74,3,1,1,1,5,4
74,2,1,1,1,5,5
74,2,1,1,1,5,4
74,2,1,2,2,5,4
74,1,1,1,1,5,4
74,3,1,1,1,5,5
74,2,1,1,1,5,5
74,3,1,1,1,5,5
74,3,1,1,1,5,5
74,2,1,1,1,5,5
74,1,3,3,1,3,3
74,2,2,1,2,5,5
74,2,1,1,1,5,5
74,3,1,1,1,5,5
74,3,2,3,1,5,3
74,1,1,1,1,5,5
74,3,1,1,1,5,5
74,2,1,1,1,5,5
74,3,1,1,1,5,4
75,3,4,1,1,3,5
75,3,1,1,1,7,7
75,2,2,1,1,1,5
75,3,1,1,1,6,6
75,3,3,1,2,5,4
75,3,7,6,6,1,1
75,-1,4,4,3,1,3
75,-3,4,1,5,1,4
75,1,4,1,1,2,4
75,3,1,1,1,6,6
75,2,1,1,1,6,6
75,1,2,1,1,7,4
75,-1,1,1,1,2,5
75,0,1,1,1,6,6
75,3,1,1,1,2,5
75,0,1,1,1,6,7
75,2,1,1,1,6,5
75,-3,5,2,1,1,4
75,3,4,1,1,1,5
75,-3,1,1,1,4,7
75,3,1,1,1,1,6
75,-2,1,1,1,2,6
75,-3,7,1,3,1,2
75,-3,6,1,1,7,5
75,2,1,1,1,6,6
75,1,1,1,1,7,7
75,-3,1,1,1,6,7
75,-3,6,1,1,1,5
75,-3,7,1,1,1,7
75,2,7,1,1,1,5
75,-3,4,1,1,3,5
75,2,1,1,1,7,7
75,3,7,1,1,1,6
75,3,2,1,1,5,7
75,-2,7,6,3,1,1
75,2,1,1,1,1,6
75,3,1,1,1,4,7
75,-2,1,1,1,6,6
75,-3,7,2,1,1,5
75,-2,3,1,1,4,5
75,3,1,1,1,7,7
75,2,1,1,1,4,4
76,3,5,5,4,3,2
76,2,2,1,1,4,3
76,2,2,1,2,4,3
76,3,2,1,1,5,5
76,3,3,1,1,4,4
76,3,2,1,3,3,3
76,2,1,1,1,5,4
76,2,3,1,1,3,3
76,-3,1,1,1,3,3
76,1,5,1,2,2,2
76,2,3,1,2,4,3
76,2,1,1,1,4,3
76,3,3,1,1,3,3
76,-3,3,1,2,2,3
76,3,1,1,1,5,3
76,2,2,1,1,4,3
76,2,1,1,1,4,4
76,2,1,1,1,4,3
76,3,1,1,1,4,4
76,-1,1,2,2,3,2
76,2,3,1,3,3,3
76,2,2,1,2,3,3
76,2,2,2,1,3,3
76,2,1,1,1,5,3
76,2,2,1,1,3,3
76,-2,2,1,1,2,3
76,2,1,1,1,4,3
76,1,3,2,2,3,2
76,2,1,1,1,4,3
76,2,1,1,1,5,4
76,2,2,1,1,4,3
76,-3,3,1,3,3,3
76,2,1,1,1,4,3
76,2,2,1,1,3,3
76,3,1,1,1,4,4
76,2,1,1,1,4,3
76,2,2,1,1,4,2
76,2,3,1,2,3,3
77,1,3,1,1,5,5
77,2,3,1,1,5,5
77,3,2,1,1,5,5
77,2,3,1,1,5,5
77,2,2,1,1,5,4
77,2,2,1,1,6,6
77,3,1,4,2,4,4
77,0,4,2,3,1,3
77,0,3,1,4,4,3
77,1,5,1,4,4,3
77,-2,5,1,4,4,4
77,-3,5,1,3,4,4
77,-3,6,5,7,2,2
77,-1,5,3,4,2,3
77,1,3,1,2,6,6
77,1,4,1,4,5,5
77,3,1,1,2,5,4
77,3,2,1,2,5,5
77,3,2,1,1,6,6
77,2,1,1,1,2,3
77,1,3,1,4,5,5
77,3,2,1,1,5,5
77,3,2,1,1,6,6
77,2,1,1,1,5,6
77,-3,4,1,4,3,3
77,-3,5,5,5,2,2
77,1,1,1,2,4,4
77,1,1,1,1,5,4
77,2,3,1,4,4,4
77,2,3,1,1,5,4
77,-1,1,1,1,5,4
77,3,1,1,1,5,6
77,2,2,1,1,4,4
77,1,1,1,1,5,5
77,0,1,1,1,4,5
77,-1,2,1,3,4,4
77,0,2,1,1,5,5
78,1,4,2,2,4,4
78,3,6,4,5,3,2
78,2,2,2,2,6,5
78,3,4,2,3,4,4
78,3,2,2,1,5,5
78,-2,3,2,5,4,3
78,-3,4,1,1,5,5
78,1,3,1,2,5,5
78,-1,2,1,3,4,5
78,3,5,4,5,3,2
78,2,3,2,2,5,5
78,3,2,2,2,5,5
78,-1,4,3,2,5,4
78,1,4,3,4,4,3
78,1,4,3,4,3,3
78,0,4,2,2,4,4
78,1,5,4,3,3,4
78,-1,5,5,6,2,2
78,2,5,5,6,2,2
78,2,3,2,3,5,5
78,1,2,2,2,4,5
78,3,2,2,2,5,5
78,2,5,1,1,5,5
78,2,3,3,2,5,5
78,2,4,5,3,3,4
78,3,4,4,2,5,5
78,3,5,4,2,4,4
78,-1,4,2,2,5,5
78,1,3,2,2,5,5
78,2,2,3,2,4,5
78,2,2,2,2,5,5
78,3,3,2,2,5,5
78,2,4,1,1,5,5
78,1,4,2,2,5,5
78,2,5,2,5,3,2
78,0,2,2,2,5,5
78,-2,5,1,3,2,2
78,-1,3,2,2,4,5
78,-2,3,2,2,5,4
78,1,4,2,2,4,3
78,2,4,2,2,4,5
78,2,2,1,4,4,3
78,2,2,1,2,4,5
78,0,3,2,2,5,5
78,2,3,1,4,2,2
79,2,3,1,1,5,6
79,2,5,1,1,5,5
79,0,1,1,1,7,7
79,3,3,1,1,6,6
79,1,2,1,1,5,5
79,1,1,1,1,4,4
79,0,1,1,1,6,6
79,2,1,1,1,7,7
79,2,2,1,1,6,6
79,-2,1,1,1,4,5
79,2,3,6,4,1,3
79,2,1,1,5,3,3
79,3,1,1,1,6,6
79,3,1,1,1,6,6
79,3,1,1,1,7,7
79,-2,1,1,1,7,5
79,0,4,1,5,4,4
79,2,2,1,2,5,4
79,-1,2,1,1,5,4
79,-1,2,1,2,3,4
79,-3,2,1,4,3,4
79,1,3,1,3,5,5
79,2,1,1,3,3,4
79,1,1,1,1,6,6
79,3,1,1,1,6,7
79,2,1,1,2,7,6
79,-3,2,1,2,5,5
79,2,3,1,3,5,4
79,2,3,1,5,4,3
79,0,2,2,3,4,5
79,2,3,1,5,5,3
79,2,5,1,5,2,4
79,3,1,1,1,7,6
79,2,2,1,2,6,5
79,3,1,1,1,5,6
79,2,1,1,1,7,6
79,1,1,1,1,6,6
79,0,1,1,1,5,5
79,2,2,1,1,6,6
79,0,2,1,1,5,5
79,0,1,1,1,6,6
79,2,2,1,1,5,5
79,2,3,2,3,4,5
79,1,2,1,1,3,5
79,-2,3,2,3,2,3
79,2,2,1,2,4,5
79,2,1,1,1,6,5
80,2,1,1,4,5,5
80,0,2,1,3,2,2
80,2,4,1,3,6,6
80,3,1,1,2,5,6
80,3,1,1,2,3,6
80,2,1,1,4,4,5
80,2,1,1,4,4,5
80,-2,1,1,1,6,4
80,3,1,1,1,5,5
80,1,1,1,1,4,5
80,1,5,1,1,5,6
80,3,1,1,1,5,6
80,3,1,1,1,6,6
80,0,1,1,1,3,4
80,2,5,1,1,3,3
80,-3,1,1,4,2,2
80,2,1,1,1,4,4
80,-1,6,3,2,1,1
80,2,5,1,1,1,4
80,2,1,1,1,1,1
80,2,4,1,4,4,4
80,2,6,1,1,3,2
80,-2,5,1,5,5,2
80,2,6,5,6,2,4
80,2,6,1,2,5,4
80,2,6,1,3,1,2
80,-3,1,1,3,1,4
80,3,4,1,2,3,2
80,2,1,1,2,1,4
80,2,1,1,1,7,4
80,2,1,1,1,6,6
80,2,1,1,1,4,6
80,-1,3,1,4,2,3
80,3,3,1,2,5,5
80,2,1,5,2,2,4
80,2,4,3,5,2,3
80,1,4,1,6,1,4
80,3,1,1,1,5,6
80,1,5,1,1,4,4
80,2,1,1,1,4,5
80,3,1,1,1,5,6
80,3,1,1,1,6,6
81,1,7,1,3,6,2
81,-3,7,1,4,1,1
81,-2,2,1,1,6,6
81,-1,7,1,6,1,2
81,-1,4,1,1,6,4
81,-2,1,1,1,7,7
81,2,1,1,1,5,5
81,2,4,1,4,4,1
81,-3,2,1,3,4,3
81,2,2,1,2,6,6
81,2,1,1,3,6,5
81,-3,7,1,7,4,2
81,-1,4,1,5,6,5
81,-3,6,5,4,2,1
81,1,6,1,5,4,3
81,1,7,1,3,4,4
81,2,2,1,2,6,7
81,3,4,1,5,7,1
81,3,1,1,1,7,7
81,3,1,1,2,6,6
81,1,6,1,1,5,5
81,-3,4,5,5,2,4
81,2,1,3,1,4,7
81,3,1,5,1,4,6
81,-2,1,1,1,7,6
81,-3,1,1,1,7,7
81,1,6,1,5,4,1
81,-3,7,1,6,6,1
81,3,6,1,3,4,6
81,-2,2,3,6,4,1
81,3,7,2,5,4,1
81,-2,7,1,7,5,1
81,3,3,1,6,5,4
81,2,2,1,1,7,7
81,2,5,2,1,3,3
81,1,4,1,1,3,5
81,3,2,1,1,5,6
81,-2,2,1,1,3,4
81,-3,7,1,6,5,4
81,0,4,1,3,3,4
81,3,2,1,3,6,6
82,1,1,2,2,2,4
82,0,6,5,2,1,1
82,2,2,4,2,2,3
82,2,4,4,2,2,2
82,3,2,2,2,3,3
82,3,2,3,2,4,2
82,1,3,2,2,3,3
82,1,2,3,2,2,3
82,3,2,2,2,5,6
82,2,2,2,2,5,6
82,2,2,2,2,5,6
82,2,2,2,2,5,5
82,2,2,2,2,5,5
82,2,2,3,2,5,5
82,1,4,2,3,4,4
82,2,3,2,2,3,4
82,-1,2,2,2,3,2
82,3,2,2,2,4,5
82,1,4,2,2,5,4
82,1,3,2,2,5,4
82,2,4,2,2,4,5
82,1,2,2,2,5,5
82,2,2,2,2,6,5
82,-1,2,2,1,5,5
82,3,2,2,1,5,5
82,2,2,2,1,5,5
82,1,2,2,2,4,4
82,2,2,3,1,5,5
82,-2,4,2,2,2,4
82,0,2,3,2,4,4
82,2,2,2,2,3,4
82,1,5,3,2,3,4
82,2,4,1,6,3,1
82,1,2,2,4,4,2
82,1,5,2,2,3,3
82,2,2,2,2,6,6
82,3,2,2,2,6,6
82,1,2,2,2,6,6
82,2,2,2,2,6,6
82,2,2,2,2,5,6
82,2,2,2,2,6,6
82,2,2,2,2,6,6
82,1,2,2,2,6,6
83,0,1,1,3,6,6
83,0,1,2,2,4,4
83,2,1,2,2,5,6
83,3,1,1,2,3,5
83,2,1,1,2,5,4
83,2,1,1,3,4,4
83,2,1,1,2,6,4
83,2,1,1,1,6,5
83,2,1,2,5,4,4
83,0,1,1,1,4,4
83,1,1,1,1,6,5
83,2,1,1,1,7,5
83,1,1,1,2,3,4
83,3,1,1,2,5,5
83,1,1,1,1,6,5
83,3,1,1,1,6,6
83,1,1,1,2,5,4
83,1,1,1,1,5,5
83,1,3,1,3,2,4
83,2,1,1,2,2,2
83,2,1,1,2,5,4
83,2,1,1,2,2,5
83,1,1,1,2,5,5
83,1,1,1,3,4,4
83,1,1,1,2,5,6
83,2,1,1,2,5,2
83,-1,2,1,2,4,3
83,1,4,1,5,4,3
83,1,1,1,1,5,3
83,1,2,1,2,3,3
83,0,1,1,5,4,1
83,2,1,1,5,5,4
83,1,1,1,3,5,4
83,0,2,1,3,6,6
83,1,1,1,2,6,6
83,1,1,1,1,6,5
83,1,1,1,2,5,5
83,2,1,1,1,6,6
83,1,2,1,1,6,6
84,3,2,2,1,6,5
84,2,5,1,1,1,5
84,3,2,2,1,6,6
84,-1,7,2,5,2,2
84,-3,6,3,3,4,4
84,2,5,4,4,3,3
84,1,6,2,3,3,5
84,3,6,1,3,4,4
84,3,6,2,4,4,4
84,3,6,2,1,5,5
84,3,5,1,1,4,5
84,-2,5,2,1,5,5
84,3,5,3,5,4,4
84,3,6,2,3,4,3
84,3,6,1,2,4,4
84,-3,7,1,5,1,1
84,-3,4,1,6,1,1
84,2,5,1,6,1,1
84,3,5,3,4,1,1
84,3,6,1,4,4,1
84,3,6,3,5,2,1
84,2,6,3,4,1,1
84,3,7,4,6,1,2
84,2,7,5,5,2,1
84,-1,7,6,6,1,1
84,-3,7,7,6,1,2
84,-1,7,7,7,1,1
84,1,5,4,6,2,2
84,3,4,2,4,2,3
84,3,6,1,4,4,5
84,-3,6,1,5,4,4
84,2,6,3,3,3,3
84,2,6,2,4,3,3
84,3,5,3,4,4,4
84,3,6,2,3,4,4
84,-3,6,4,5,3,3
84,2,5,2,4,4,3
84,3,6,2,1,4,3
84,3,4,2,4,4,4
84,3,1,2,4,4,4
84,3,5,2,3,4,4
84,3,4,2,2,4,4
84,3,4,2,4,1,4
84,3,5,2,3,4,4
84,3,4,2,2,4,5
84,3,3,2,3,5,4
84,2,3,2,3,2,4
84,3,4,3,4,2,3
84,3,5,2,3,2,4
84,3,2,2,3,4,4
84,-2,6,2,6,2,1
84,1,6,2,5,3,3
85,-2,6,2,6,2,1
85,-1,2,1,2,5,3
85,-1,1,1,2,2,3
85,-3,7,1,6,2,2
85,-2,6,1,5,2,1
85,1,4,2,2,4,3
85,-2,2,2,2,4,5
85,2,3,2,3,4,4
85,2,5,2,4,3,2
85,2,4,1,3,3,3
85,-2,4,1,5,3,2
85,2,2,1,2,5,5
85,2,4,2,2,5,5
85,1,2,2,2,5,5
85,2,1,1,2,5,5
85,-3,2,2,2,4,3
85,2,1,1,1,6,6
85,2,1,1,1,5,5
85,-3,5,4,3,3,3
85,1,2,1,2,4,4
85,-3,4,1,2,4,3
85,2,4,1,2,6,4
85,3,2,1,1,6,5
85,2,1,1,1,6,6
85,-2,4,1,2,6,4
85,-2,5,2,5,3,2
85,2,1,1,3,5,3
85,2,1,1,3,6,3
85,-1,3,1,5,5,2
85,0,2,2,4,2,4
85,2,4,1,3,5,4
85,0,3,1,2,5,5
85,2,2,1,2,5,5
85,1,1,1,1,5,5
85,0,1,1,1,5,5
85,0,1,1,2,5,5
85,-1,2,1,2,3,3
85,2,1,1,2,5,4
86,2,2,1,1,6,5
86,2,4,1,4,4,4
86,2,5,1,4,5,4
86,2,2,1,2,5,6
86,1,3,1,2,6,6
86,1,1,1,1,6,6
86,3,1,1,2,7,6
86,-1,4,1,4,4,4
86,1,2,1,2,6,5
86,1,2,1,2,7,6
86,3,4,1,2,6,4
86,0,3,1,2,4,3
86,2,4,1,3,3,3
86,3,1,1,1,6,6
86,3,1,1,1,6,6
86,2,1,1,1,6,6
86,3,3,1,1,4,5
86,1,2,1,1,6,6
86,1,1,1,2,5,4
86,1,1,1,1,5,6
86,3,1,1,5,5,4
86,3,1,1,1,6,6
86,3,1,1,1,5,6
86,3,1,1,1,5,6
86,3,1,1,1,6,6
86,2,1,1,1,6,6
86,2,1,1,1,6,5
86,3,4,2,2,4,4
86,1,1,1,1,6,5
86,1,3,1,2,5,4
86,2,1,1,1,6,5
86,2,1,1,1,4,4
86,0,1,1,1,4,4
86,1,1,1,1,4,4
86,2,3,1,1,5,4
86,2,1,1,1,6,5
86,1,1,1,1,4,4
86,2,6,3,4,3,4
86,3,5,3,1,3,4
86,2,5,3,4,4,4
86,2,5,3,3,4,4
86,-3,5,3,2,4,4
86,2,5,3,2,4,4
87,3,6,1,5,3,5
87,-3,6,6,5,3,3
87,3,3,1,2,5,5
87,3,2,1,1,6,6
87,3,1,1,1,3,6
87,3,3,1,1,6,6
87,-3,7,6,7,2,1
87,2,6,5,7,2,3
87,3,5,6,1,2,5
87,3,6,3,3,3,5
87,3,6,3,3,3,5
87,3,3,1,1,5,5
87,-3,6,3,3,3,3
87,3,4,1,2,5,5
87,-3,5,1,3,3,5
87,-3,6,3,1,3,5
87,3,6,3,3,3,5
87,2,5,2,2,5,5
87,-1,5,1,1,3,5
87,3,5,1,1,5,5
87,3,5,1,1,2,5
87,3,3,1,1,5,5
87,2,3,1,1,5,5
87,3,3,1,1,5,6
87,-3,5,1,3,3,5
87,-2,5,3,3,3,5
87,-3,5,3,1,3,5
87,3,5,1,1,5,5
87,3,5,1,1,3,5
87,-1,5,1,1,3,5
87,3,3,1,1,5,5
87,-3,5,3,1,3,5
87,3,3,1,1,5,5
87,-2,5,1,1,3,5
87,-3,3,1,1,3,5
87,3,3,1,1,3,5
87,3,3,1,1,5,5
87,1,3,1,1,3,5
87,-3,3,1,1,3,5
87,3,3,1,1,3,5
87,3,5,1,1,2,5
87,-3,3,1,1,5,6
87,-3,5,1,3,3,5
87,0,3,1,1,3,5
88,3,1,1,1,6,6
88,3,1,1,1,5,6
88,3,1,1,1,6,6
88,2,1,1,1,5,6
88,1,1,1,1,6,6
88,-3,5,1,1,3,1
88,-3,5,1,5,2,1
88,0,1,1,4,4,4
88,2,1,1,4,5,6
88,-1,1,1,1,4,1
88,-1,4,1,4,2,1
88,1,1,1,4,4,4
88,1,4,1,1,3,4
88,1,2,1,2,4,4
88,2,3,1,2,3,5
88,2,1,1,1,4,5
88,2,1,1,1,5,6
88,2,1,1,1,6,6
88,1,2,1,1,4,4
88,2,1,1,1,3,5
88,1,2,1,1,2,5
88,1,1,1,1,2,5
88,1,6,1,1,3,3
88,0,1,1,1,3,5
88,2,5,1,1,2,4
88,2,1,1,1,3,4
88,2,3,1,4,3,4
88,1,4,1,1,3,4
88,1,4,1,1,3,4
88,3,3,1,1,3,4
88,3,1,1,1,4,6
88,1,3,1,1,3,4
88,3,3,1,1,3,5
88,2,1,1,1,3,4
88,3,4,1,1,2,4
88,2,2,1,1,4,4
88,1,5,1,4,4,4
88,1,5,1,1,3,4
88,3,1,1,1,3,4
88,1,3,1,1,3,4
88,3,3,1,1,3,5
88,2,4,1,1,4,5
88,2,3,1,1,6,6
88,2,1,1,1,6,6
88,2,1,1,1,6,6
88,1,2,1,1,4,5
88,-1,1,1,3,3,4
88,2,2,1,1,3,4
88,0,2,1,1,3,5
88,0,3,1,4,3,4
88,2,3,1,3,3,4
88,1,2,1,3,3,4
